114	-486.60	0
115	-486.75	0
116	-486.00	1.45
117	-487.05	0
118	-486.20	0
119	-486.55	0
120	-486.70	-0.70
121	-486.85	0
122	-486.40	0
123	-487.35	0
124	-487.70	-1.00
125	-487.15	0
126	-486.95	0
127	-486.90	0
128	-487.10	0.60
129	-487.35	0
130	-487.05	0
131	-487.55	0
132	-487.45	-0.35
133	-486.65	0
134	-485.85	0
135	-486.20	0
136	-486.50	0.95
137	-485.95	0
138	-486.45	0
139	-486.75	0
140	-486.90	-0.40
141	-486.00	0
142	-487.30	0
143	-486.75	0
144	-486.65	0.25
145	-487.15	0
146	-486.70	0
147	-487.25	0
148	-487.95	-1.30
149	-486.85	0
150	-486.60	0
151	-487.25	0
152	-486.75	1.20
153	-487.35	0
154	-486.50	0
155	-486.95	0
156	-486.65	0.10
157	-486.20	0
158	-485.75	0
159	-485.85	0
160	-486.10	0.55
161	-485.65	0
162	-485.75	0
163	-484.95	0
164	-485.35	0.75
165	-485.40	0
166	-485.55	0
167	-485.35	0
168	-485.50	-0.15
169	-485.80	0
170	-485.90	0
171	-486.05	0
172	-485.75	-0.25
173	-485.35	0
174	-485.45	0
175	-485.55	0
176	-485.95	-0.20
177	-485.65	0
178	-486.20	0
179	-484.10	0
180	-484.90	1.05
181	-484.90	0
182	-484.90	0
183	-485.10	0
184	-485.35	-0.45
185	-485.40	0
186	-485.80	0
187	-486.55	0
188	-486.35	-1.00
189	-485.95	0
190	-486.10	0
191	-485.10	0
192	-485.90	0.45
193	-485.40	0
194	-485.80	0
195	-485.75	0
196	-486.10	-0.20
197	-485.75	0
198	-485.50	0
199	-484.65	0
200	-485.15	0.95
201	-485.65	0
202	-485.40	0
203	-484.25	0
204	-485.30	-0.15
205	-485.10	0
206	-484.75	0
207	-485.40	0
208	-485.10	0.20
209	-485.95	0
210	-485.40	0
211	-485.55	0
212	-485.60	-0.50
213	-485.75	0
214	-485.65	0
215	-486.15	0
216	-486.30	-0.70
217	-485.70	0
218	-486.20	0
219	-485.95	0
220	-486.05	0.25
221	-486.25	0
222	-486.55	0
223	-485.55	0
224	-485.65	0.40
225	-485.65	0
226	-485.35	0
227	-484.70	0
228	-484.95	0.70
229	-485.35	0
230	-484.85	0
231	-485.05	0
232	-484.75	0.20
233	-484.95	0
234	-485.85	0
235	-485.20	0
236	-485.20	-0.45
237	-486.05	0
238	-485.70	0
239	-485.35	0
240	-483.65	1.55
241	-483.50	0
242	-483.90	0
243	-483.60	0
244	-484.95	-1.30
245	-484.80	0
246	-484.35	0
247	-484.15	0
248	-484.30	0.65
249	-484.30	0
250	-483.45	0
251	-483.95	0
252	-484.15	0.15
253	-483.50	0
254	-483.95	0
255	-484.35	0
256	-484.45	-0.30
257	-483.70	0
258	-484.45	0
259	-484.70	0
260	-484.05	0.40
261	-483.75	0
262	-484.50	0
263	-484.25	0
264	-484.50	-0.45
265	-483.60	0
266	-483.35	0
267	-483.60	0
268	-483.35	1.15
269	-483.35	0
270	-483.65	0
271	-483.80	0
272	-483.65	-0.30
273	-483.50	0
274	-483.95	0
275	-483.55	0
276	-482.40	1.25
277	-482.45	0
278	-483.10	0
279	-482.90	0
280	-483.40	-1.00
281	-483.95	0
282	-484.00	0
283	-483.55	0
284	-484.20	-0.80
285	-484.45	0
286	-484.60	0
287	-484.35	0
288	-484.10	0.10
289	-484.45	0
290	-485.05	0
291	-485.95	0
292	-485.40	-1.30
293	-485.25	0
294	-485.05	0
295	-485.00	0
296	-485.00	0.40
297	-484.40	0
298	-484.55	0
299	-484.15	0
300	-484.35	0.65
301	-484.95	0
302	-484.05	0
303	-484.10	0
304	-483.80	0.55
305	-485.05	0
306	-484.05	0
307	-484.60	0
308	-485.10	-1.30
309	-484.05	0
310	-484.75	0
311	-484.50	0
312	-483.95	1.15
313	-484.80	0
314	-484.20	0
315	-483.90	0
316	-484.50	-0.55
317	-484.30	0
318	
