245	1516.30	0
246	1517.05	0
247	1516.20	0
248	1515.70	-0.10
249	1514.55	0
250	1515.15	0
251	1514.55	0
252	1512.95	-2.75
253	1512.05	0
254	1512.45	0
255	1511.85	0
256	1510.80	-2.15
257	1511.85	0
258	1511.25	0
259	1511.60	0
260	1509.65	-1.15
261	1509.60	0
262	1508.85	0
263	1508.60	0
264	1508.80	-0.85
265	1508.05	0
266	1507.70	0
267	1507.70	0
268	1507.50	-1.30
269	1506.80	0
270	1506.05	0
271	1506.15	0
272	1506.10	-1.40
273	1504.25	0
274	1504.10	0
275	1505.00	0
276	1503.05	-3.05
277	1502.90	0
278	1502.65	0
279	1502.45	0
280	1501.60	-1.45
281	1501.45	0
282	1500.70	0
283	1499.80	0
284	1501.00	-0.60
285	1500.45	0
286	1500.10	0
287	1499.55	0
288	1498.85	-2.15
289	1498.90	0
290	1499.75	0
291	1498.30	0
292	1498.40	-0.45
293	1498.40	0
294	1498.65	0
295	1497.65	0
296	1497.25	-1.15
297	1497.15	0
298	1497.05	0
299	1497.05	0
300	1495.90	-1.35
301	1495.85	0
302	1495.65	0
303	1495.20	0
304	1495.00	-0.90
305	1494.35	0
306	1495.00	0
307	1494.50	0
308	1493.95	-1.05
309	1493.65	0
310	1494.90	0
311	1493.65	0
312	1494.20	0.25
313	1493.95	0
314	1493.50	0
315	1493.00	0
316	1493.80	-0.40
317	1493.35	0
318	1493.10	0
319	1492.85	0
320	1493.50	-0.30
321	1493.80	0
322	1493.30	0
323	1492.10	0
324	1493.15	-0.35
325	1492.60	0
326	1492.55	0
327	1492.65	0
328	1492.65	-0.50
329	1493.65	0
330	1493.20	0
331	1493.95	0
332	1493.65	1.00
333	1493.20	0
334	1493.15	0
335	1493.65	0
336	1494.25	0.60
337	1493.05	0
338	1494.25	0
339	1494.65	0
340	1493.80	-0.45
341	1494.75	0
342	1494.80	0
343	1493.15	0
344	1493.50	-0.30
345	1493.65	0
346	1494.60	0
347	1493.60	0
348	1493.95	0.45
349	1494.35	0
350	1493.70	0
351	1493.75	0
352	1494.20	0.25
353	1493.95	0
354	1494.45	0
355	1494.85	0
356	1494.95	0.75
357	1493.85	0
358	1492.40	0
359	1494.45	0
360	1494.10	-0.85
361	1493.75	0
362	1493.70	0
363	1494.20	0
364	1494.80	0.70
365	1493.35	0
366	1494.25	0
367	1493.80	0
368	1495.00	0.20
369	1494.90	0
370	1493.95	0
371	1493.90	0
372	1494.10	-0.90
373	1493.40	0
374	1493.95	0
375	1494.45	0
376	1493.85	-0.25
377	1494.60	0
378	1493.75	0
379	1493.70	0
380	1494.15	0.30
381	1493.70	0
382	1493.95	0
383	1494.65	0
384	1494.15	0.00
385	1494.30	0
386	1494.95	0
387	1494.25	0
388	1493.95	-0.20
389	1494.90	0
390	1494.70	0
391	1495.05	0
392	1494.20	0.25
393	1494.15	0
394	1495.40	0
395	1494.05	0
396	1493.85	-0.35
397	1494.10	0
398	1494.90	0
399	1495.40	0
400	1495.35	1.50
401	1494.75	0
402	1494.90	0
403	1495.50	0
404	1495.30	-0.05
405	1494.45	0
406	1494.50	0
407	1493.10	0
408	1493.55	-1.75
409	1494.50	0
410	1493.95	0
411	1494.60	0
412	1493.55	0.00
413	1493.75	0
414	1494.50	0
415	1493.75	0
416	1492.90	-0.65
417	1493.65	0
418	1492.30	0
419	1493.50	0
420	1494.40	1.50
421	1494.95	0
422	1494.15	0
423	1495.45	0
424	1493.55	-0.85
425	1494.10	0
426	1495.70	0
427	1495.30	0
428	1495.00	1.45
429	1494.60	0
430	1493.70	0
431	1494.85	0
432	1493.45	-1.55
433	1493.65	0
434	1494.30	0
435	1493.60	0
436	1494.25	0.80
437	1493.35	0
438	1494.50	0
439	1493.85	0
440	1494.20	-0.05
441	1494.40	0
442	1492.80	0
443	1494.15	0
444	1493.35	-0.85
445	1494.25	0
446	1493.70	0
447	1493.60	0
448	1493.60	0.25
449	1493.95	0
450	1493.70	0
451	1493.55	0
452	1493.75	0.15
453	1494.25	0
454	1493.80	0
455	1493.80	0
456	1492.75	-1.00
457	1493.90	0
458	1494.10	0
459	1493.45	0
460	1493.40	0.65
461	1493.85	0
462	1492.90	0
463	1494.10	0
464	1492.95	-0.45
465	1492.55	0
466	1493.25	0
467	1493.50	0
468	1493.00	0.05
469	1493.00	0
470	1493.15	0
471	1503.35	0
472	1517.40	24.40
473	1517.90	0
474	1517.40	0
475	1515.55	0
476	1516.35	-1.05
477	1515.95	0
478	1516.40	0
479	1515.90	0
480	1616.65	100.30
481	1729.60	00
482	1724.55	0
483	1722.10	0
484	1721.25	205.35
485	1719.65	0
486	1719.10	0
487	1719.00	0
488	1718.90	-2.35
489	1717.15	0
490	1717.65	0
491	1716.95	0
492	1715.90	-3.00
493	1715.75	0
494	1715.55	0
495	1714.55	0
496	1714.65	-1.25
497	1714.15	0
498	1714.30	0
499	1715.50	0
500	1714.30	-0.35
501	1713.80	0
502	1713.70	0
503	1713.25	0
504	1713.35	-0.95
505	1713.15	0
506	1713.70	0
507	1713.80	0
508	1713.40	0.05
509	1714.60	0
510	1713.70	0
511	1713.30	0
512	1743.90	30.50
513	701.90	0
514	702.35	0
515	713.85	0
516	151.25	-1592.65
517	0.25	0
518	0.15	0
519	0.35	0
520	0.35	-150.90
521	0.80	0
522	1.00	0
523	0.85	0
524	0.75	0.40
525	0.20	0
526	1.25	0
527	300.55	0
528	1011.55	1010.80
529	1009.15	0
530	1008.65	0
531	1009.60	0
532	1010.00	-1.55
533	1010.15	0
534	1010.90	0
535	1010.85	0
536	1010.70	0.70
537	1012.05	0
538	1013.40	0
539	1013.95	0
540	1012.95	2.25
541	1014.45	0
542	1014.85	0
543	1015.25	0
544	1015.60	2.65
545	1016.65	0
546	1017.05	0
547	1017.25	0
548	1306.60	291.00
549	1513.15	00
550	1504.00	0
551	1502.45	0
552	1500.65	483.40
553	1499.70	0
554	1497.95	0
555	1496.95	0
556	1497.05	-3.60
557	1495.85	0
558	1496.15	0
559	1496.60	0
560	1494.95	-2.10
561	1494.90	0
562	1494.45	0
563	1495.10	0
564	1495.10	0.15
565	1494.20	0
566	1494.85	0
567	1494.00	0
568	1494.65	-0.45
569	1494.60	0
570	1494.95	0
571	1494.25	0
572	1493.90	-0.75
573	1494.65	0
574	1494.60	0
575	1494.95	0
576	1495.15	1.25
577	1495.90	0
578	1495.95	0
579	1496.10	0
580	1495.75	0.60
581	1494.40	0
582	1494.95	0
583	1495.95	0
584	1495.35	-0.40
585	1495.05	0
586	1494.60	0
587	1494.55	0
588	1495.25	-0.10
589	1493.95	0
590	1494.60	0
591	1494.65	0
592	1493.60	-1.65
593	1494.50	0
594	1493.65	0
595	1493.90	0
596	1494.05	0.45
597	1493.50	0
598	1493.20	0
599	1494.55	0
600	1494.85	0.80
601	1494.75	0
602	1494.60	0
603	1494.85	0
604	1494.75	-0.10
605	1495.25	0
606	1495.75	0
607	1495.35	0
608	1494.80	0.05
609	1494.45	0
610	1493.85	0
611	1494.50	0
612	1494.05	-0.75
613	1494.20	0
614	1493.90	0
615	1493.25	0
616	1494.40	0.35
617	1494.00	0
618	1494.10	0
619	1494.75	0
620	1495.00	0.60
621	1494.50	0
622	1494.90	0
623	1494.90	0
624	1494.35	-0.65
625	1494.30	0
626	1494.60	0
627	1494.35	0
628	1495.30	0.95
629	1495.05	0
630	1494.45	0
631	1495.40	0
632	1494.30	-1.00
633	1494.25	0
634	1495.40	0
635	1495.45	0
636	1495.40	1.10
637	1495.20	0
638	1495.90	0
639	1496.00	0
640	1495.00	-0.40
641	1496.20	0
642	1494.60	0
643	1494.90	0
644	1495.50	0.50
645	1496.45	0
646	1496.80	0
647	1496.55	0
648	1537.70	42.20
649	1742.05	00
650	1731.10	0
651	1725.25	0
652	1722.90	226.35
653	1719.15	0
654	1717.80	0
655	1716.35	0
656	1716.10	-6.80
657	1714.05	0
658	1714.00	0
659	1713.35	0
660	1713.50	-2.60
661	1712.30	0
662	1711.60	0
663	1712.15	0
664	1710.50	-3.00
665	1471.95	0
666	1257.25	0
667	816.10	0
668	212.40	-1498.10
669	213.85	0
670	212.60	0
671	213.40	0
672	212.80	0.40
673	214.05	0
674	214.10	0
675	213.60	0
676	213.70	0.90
677	212.45	0
678	281.95	0
679	661.75	0
680	661.45	447.75
681	662.60	0
682	663.25	0
683	664.10	0
684	664.10	2.65
685	665.30	0
686	665.75	0
687	665.65	0
688	666.40	2.30
689	666.60	0
690	667.65	0
691	668.45	0
692	669.05	2.65
693	670.85	0
694	670.85	0
695	671.05	0
696	671.05	2.00
697	671.20	0
698	674.70	0
699	674.55	0
700	675.20	4.15
701	675.25	0
702	675.05	0
703	675.20	0
704	676.55	1.35
705	676.60	0
706	677.95	0
707	677.80	0
708	677.10	0.55
709	678.25	0
710	679.10	0
711	679.75	0
712	1498.15	821.05
713	1704.30	00
714	1704.35	0
715	1704.75	0
716	1704.55	1024.80
717	1705.25	0
718	1705.80	0
719	1705.70	0
720	1705.25	0.70
721	1706.05	0
722	1705.85	0
723	1707.05	0
724	1706.60	1.35
725	1707.45	0
726	1706.25	0
727	1706.20	0
728	1707.40	0.80
729	1706.25	0
730	1706.30	0
731	1706.95	0
732	1707.25	-0.15
733	1706.55	0
734	1707.10	0
735	1708.35	0
736	1708.25	1.00
737	1707.80	0
738	1707.20	0
739	1707.80	0
740	1707.85	-0.40
741	1708.15	0
742	1708.00	0
743	1708.85	0
744	1709.30	1.45
745	1707.90	0
746	1708.20	0
747	1708.10	0
748	1707.85	-1.45
749	1708.20	0
750	1708.55	0
751	1708.30	0
752	1709.30	1.45
753	1708.85	0
754	1175.55	0
755	698.95	0
756	700.85	-1008.45
757	700.50	0
758	700.70	0
759	701.70	0
760	700.50	-0.35
761	700.40	0
762	701.20	0
763	701.25	0
764	701.15	0.65
765	702.60	0
766	703.05	0
767	951.40	0
768	1704.05	1002.90
769	1703.25	0
770	1704.10	0
771	1704.90	0
772	1704.60	0.55
773	1705.00	0
774	1706.30	0
775	1706.00	0
776	1706.15	1.55
777	1706.15	0
778	1706.30	0
779	1706.05	0
780	1705.70	-0.45
781	1705.40	0
782	1705.60	0
783	1705.25	0
784	1706.15	0.45
785	1705.55	0
786	1706.20	0
787	1705.80	0
788	1705.75	-0.40
789	1705.75	0
790	1706.25	0
791	1706.50	0
792	1705.70	-0.05
793	1706.10	0
794	1706.05	0
795	1706.55	0
796	1707.05	1.35
797	1636.40	0
798	1264.40	0
799	1263.30	0
800	1262.40	-444.65
801	1262.85	0
802	1262.65	0
803	1262.75	0
804	1262.80	0.40
805	1262.65	0
806	1261.95	0
807	1261.80	0
808	1261.50	-1.30
809	1262.00	0
810	1262.00	0
811	1262.70	0
812	1674.60	413.10
813	1718.70	00
814	1716.30	0
815	1715.90	0
816	1713.50	450.80
817	1713.35	0
818	1713.85	0
819	1712.90	0
820	1711.95	-1.55
821	1710.20	0
822	1710.55	0
823	1709.65	0
824	1708.40	-3.55
825	1708.15	0
826	1708.15	0
827	1708.55	0
828	1706.15	-2.25
829	1706.45	0
830	1707.30	0
831	1706.10	0
832	1706.35	0.20
833	1705.20	0
834	1705.05	0
835	1706.35	0
836	1705.50	-0.85
837	1705.10	0
838	1704.20	0
839	1703.55	0
840	1704.30	-1.20
841	1703.90	0
842	1704.65	0
843	1703.60	0
844	1703.80	-0.50
845	1703.40	0
846	1703.20	0
847	1702.75	0
848	1703.05	-0.75
849	1702.55	0
850	1703.40	0
851	1703.40	0
852	1703.40	0.35
853	1703.45	0
854	1702.80	0
855	1703.15	0
856	1702.40	-1.00
857	1702.50	0
858	1702.80	0
859	1702.30	0
860	1702.80	0.40
861	1703.75	0
862	1308.35	0
863	109.55	0
864	-11.55	-1714.35
865	-12.35	0
866	-11.90	0
867	-11.50	0
868	-11.80	-0.25
869	-12.00	0
870	-12.20	0
871	-12.20	0
872	-12.40	-0.60
873	-12.75	0
874	-11.65	0
875	-11.15	0
876	-12.25	0.15
877	-10.80	0
878	-12.20	0
879	-12.00	0
880	-12.15	0.10
881	-12.25	0
882	-11.25	0
883	-12.15	0
884	-12.10	0.05
885	-12.80	0
886	-2.05	0
887	454.80	0
888	455.70	467.80
889	455.60	0
890	455.65	0
891	456.00	0
892	456.95	1.25
893	455.85	0
894	457.05	0
895	455.70	0
896	456.90	-0.05
897	458.65	0
898	458.15	0
899	459.40	0
900	582.55	125.65
901	1498.60	00
902	1498.65	0
903	1498.05	0
904	1497.65	1038.25
905	1499.95	0
906	1499.00	0
907	1499.75	0
908	1501.85	4.20
909	1502.25	0
910	1502.05	0
911	1501.45	0
912	1500.95	-0.90
913	1501.45	0
914	1502.35	0
915	1503.00	0
916	1502.85	1.90
917	1502.55	0
918	1699.45	0
919	1709.00	0
920	1707.75	204.90
921	1706.40	0
922	1706.55	0
923	1705.55	0
924	1705.15	-2.60
925	1707.05	0
926	1706.25	0
927	1706.80	0
928	1312.00	-393.15
929	229.55	0
930	195.00	0
931	-4.30	0
932	-4.20	-1316.20
933	-4.75	0
934	-4.75	0
935	-4.75	0
936	-5.00	-0.80
937	-4.45	0
938	-5.75	0
939	-4.35	0
940	-4.45	0.55
941	-5.35	0
942	-5.15	0
943	-5.75	0
944	-5.35	-0.90
945	-6.00	0
946	-5.05	0
947	-4.45	0
948	-5.45	-0.10
949	-4.65	0
950	-3.75	0
951	-3.50	0
952	-4.70	0.75
953	-5.75	0
954	-6.10	0
955	-6.50	0
956	-6.05	-1.35
957	-5.05	0
958	-4.55	0
959	-4.60	0
960	-5.95	0.10
961	-5.70	0
962	-5.30	0
963	-5.80	0
964	-5.65	0.30
965	-5.95	0
966	-6.15	0
967	-5.45	0
968	-5.40	0.25
969	-5.10	0
970	-5.75	0
971	-5.80	0
972	-5.40	0.00
973	-5.20	0
974	-6.35	0
975	-5.75	0
976	-6.20	-0.80
977	-5.65	0
978	-6.05	0
979	-4.95	0
980	-4.30	1.90
981	-5.45	0
982	-3.60	0
983	-5.00	0
984	-4.90	-0.60
985	-5.75	0
986	-5.60	0
987	-4.95	0
988	-5.45	-0.55
989	-5.90	0
990	-5.50	0
991	-6.30	0
992	-5.30	0.15
993	-5.75	0
994	-5.00	0
995	-5.10	0
996	170.75	176.05
997	457.40	00
998	455.90	0
999	455.15	0
1000	454.20	459.30
1001	454.25	0
1002	455.60	0
1003	454.85	0
1004	455.65	1.45
1005	454.25	0
1006	454.30	0
1007	454.70	0
1008	455.65	0.00
1009	456.00	0
1010	456.15	0
1011	455.05	0
1012	456.80	1.15
1013	456.85	0
1014	752.05	0
1015	1494.10	0
1016	1493.00	1036.20
1017	1494.05	0
1018	1494.25	0
1019	1493.80	0
1020	1493.95	0.95
1021	1494.75	0
1022	1493.65	0
1023	1494.40	0
1024	1495.20	1.25
1025	1495.05	0
1026	1493.85	0
1027	1495.30	0
1028	1494.30	-0.90
1029	1495.15	0
1030	1494.80	0
1031	1493.80	0
1032	1496.90	2.60
1033	1495.35	0
1034	1495.55	0
1035	1495.15	0
1036	1495.50	-1.40
1037	1496.65	0
1038	1497.85	0
1039	1497.40	0
1040	1496.65	1.15
1041	1496.10	0
1042	1499.15	0
1043	1497.80	0
1044	1498.15	1.50
1045	1497.15	0
1046	1498.10	0
1047	1498.90	0
1048	1499.55	1.40
1049	1498.45	0
1050	1498.10	0
1051	1497.65	0
1052	1500.20	0.65
1053	1498.15	0
1054	1497.85	0
1055	1498.20	0
1056	1497.60	-2.60
1057	1497.80	0
1058	1497.95	0
1059	1498.20	0
1060	1498.40	0.80
1061	1497.45	0
1062	1497.35	0
1063	1498.05	0
1064	1497.20	-1.20
1065	1497.10	0
1066	1496.30	0
1067	1497.05	0
1068	1497.25	0.05
1069	1496.90	0
1070	1497.00	0
1071	1496.90	0
1072	1497.20	-0.05
1073	1495.45	0
1074	1496.05	0
1075	1498.50	0
1076	1497.65	0.45
1077	1497.60	0
1078	1498.75	0
1079	1496.55	0
1080	1495.60	-2.05
1081	1496.15	0
1082	1495.70	0
1083	1496.50	0
1084	1496.80	1.20
1085	1498.15	0
1086	1497.95	0
1087	1496.95	0
1088	1496.75	-0.05
1089	1496.35	0
1090	1496.40	0
1091	1495.80	0
1092	1497.65	0.90
1093	1496.30	0
1094	1496.40	0
1095	1497.35	0
1096	1499.40	1.75
1097	1505.60	0
1098	1508.55	0
1099	1510.25	0
1100	1508.55	9.15
1101	1507.85	0
1102	1512.40	0
1103	1512.40	0
1104	1513.15	4.60
1105	1513.70	0
1106	1513.30	0
1107	1515.15	0
1108	1514.60	1.45
1109	1513.30	0
1110	1516.05	0
1111	1515.55	0
1112	1514.90	0.30
1113	1515.75	0
1114	1516.40	0
1115	1515.65	0
1116	1516.65	1.75
1117	1516.75	0
1118	1517.20	0
1119	1515.55	0
1120	1515.15	-1.50
1121	1514.05	0
1122	1514.45	0
1123	1513.70	0
1124	1514.10	-1.05
1125	1512.45	0
1126	1511.55	0
1127	1512.20	0
1128	1512.15	-1.95
1129	1512.85	0
1130	1511.85	0
1131	1511.95	0
1132	1511.45	-0.70
1133	1510.85	0
1134	1510.50	0
1135	1510.20	0
1136	1510.65	-0.80
1137	1509.65	0
1138	1509.35	0
1139	1509.80	0
1140	1509.55	-1.10
1141	1508.85	0
1142	1508.90	0
1143	1508.25	0
1144	1507.50	-2.05
1145	1507.85	0
1146	1508.65	0
1147	1507.70	0
1148	1508.40	0.90
1149	1507.25	0
1150	1507.75	0
1151	1508.25	0
1152	1507.60	-0.80
1153	1507.60	0
1154	1507.10	0
1155	1506.70	0
1156	1506.20	-1.40
1157	1505.85	0
1158	1504.70	0
1159	1504.70	0
1160	1503.85	-2.35
1161	1503.65	0
1162	1502.70	0
1163	1503.05	0
1164	1502.70	-1.15
1165	1502.00	0
1166	1502.45	0
1167	1502.15	0
1168	1502.15	-0.55
1169	1503.50	0
1170	1501.40	0
1171	1501.90	0
1172	1502.15	0.00
1173	
